,date,team,opponent,game_time,attendance,night_game,home
13,"Wednesday, Apr 19 2017",TOR,BOS,2:45,"30,842",1,1
14,"Thursday, Apr 20 2017",TOR,BOS,3:07,"44,283",0,1
15,"Friday, Apr 21 2017",TOR,LAA,5:36,"40,176",1,0
16,"Saturday, Apr 22 2017",TOR,LAA,2:35,"41,345",1,0
17,"Sunday, Apr 23 2017",TOR,LAA,2:51,"35,034",0,0
18,"Monday, Apr 24 2017",TOR,LAA,3:02,"25,304",1,0
19,"Tuesday, Apr 25 2017",TOR,STL,3:46,"40,223",1,0
20,"Thursday, Apr 27 (1) 2017",TOR,STL,3:32,"40,099",0,0
21,"Thursday, Apr 27 (2) 2017",TOR,STL,2:56,"40,035",1,0
22,"Friday, Apr 28 2017",TOR,TBR,3:16,"36,256",1,1
23,"Saturday, Apr 29 2017",TOR,TBR,3:02,"42,419",0,1
24,"Sunday, Apr 30 2017",TOR,TBR,3:02,"42,986",0,1
26,"Monday, May 1 2017",TOR,NYY,2:58,"25,566",1,0
27,"Tuesday, May 2 2017",TOR,NYY,3:31,"30,058",1,0
28,"Wednesday, May 3 2017",TOR,NYY,3:39,"35,559",1,0
29,"Friday, May 5 2017",TOR,TBR,3:32,"12,461",1,0
30,"Saturday, May 6 2017",TOR,TBR,2:42,"12,035",0,0
31,"Sunday, May 7 2017",TOR,TBR,2:46,"15,068",0,0
32,"Monday, May 8 2017",TOR,CLE,2:55,"40,014",1,1
33,"Tuesday, May 9 2017",TOR,CLE,2:46,"32,688",1,1
34,"Wednesday, May 10 2017",TOR,CLE,3:31,"35,115",1,1
35,"Thursday, May 11 2017",TOR,SEA,2:45,"29,120",1,1
36,"Friday, May 12 2017",TOR,SEA,2:36,"32,865",1,1
37,"Saturday, May 13 2017",TOR,SEA,3:25,"42,346",0,1
38,"Sunday, May 14 2017",TOR,SEA,3:17,"42,030",0,1
39,"Monday, May 15 2017",TOR,ATL,3:15,"29,766",1,1
40,"Tuesday, May 16 2017",TOR,ATL,3:07,"34,431",0,1
41,"Wednesday, May 17 2017",TOR,ATL,2:59,"28,293",1,0
42,"Thursday, May 18 2017",TOR,ATL,3:02,"25,419",1,0
43,"Friday, May 19 2017",TOR,BAL,3:29,"31,916",1,0
44,"Saturday, May 20 2017",TOR,BAL,3:22,"45,416",1,0
45,"Sunday, May 21 2017",TOR,BAL,2:31,"36,632",0,0
46,"Tuesday, May 23 2017",TOR,MIL,3:02,"30,742",1,0
47,"Wednesday, May 24 2017",TOR,MIL,2:51,"26,607",0,0
48,"Friday, May 26 2017",TOR,TEX,3:30,"40,754",1,1
49,"Saturday, May 27 2017",TOR,TEX,3:16,"46,825",0,1
50,"Sunday, May 28 2017",TOR,TEX,2:53,"46,188",0,1
51,"Monday, May 29 2017",TOR,CIN,3:06,"29,844",1,1
52,"Tuesday, May 30 2017",TOR,CIN,2:53,"32,747",1,1
53,"Wednesday, May 31 2017",TOR,CIN,2:53,"44,058",0,1
55,"Thursday, Jun 1 2017",TOR,NYY,3:10,"37,722",1,1
56,"Friday, Jun 2 2017",TOR,NYY,3:13,"44,261",1,1
57,"Saturday, Jun 3 2017",TOR,NYY,3:00,"47,226",0,1
58,"Sunday, Jun 4 2017",TOR,NYY,2:27,"46,782",0,1
59,"Monday, Jun 5 2017",TOR,OAK,3:05,"12,890",1,0
60,"Tuesday, Jun 6 2017",TOR,OAK,2:45,"16,643",1,0
61,"Wednesday, Jun 7 2017",TOR,OAK,3:20,"15,076",0,0
62,"Friday, Jun 9 2017",TOR,SEA,2:53,"33,518",1,0
63,"Saturday, Jun 10 2017",TOR,SEA,2:44,"45,480",1,0
64,"Sunday, Jun 11 2017",TOR,SEA,3:01,"41,137",0,0
65,"Tuesday, Jun 13 2017",TOR,TBR,3:15,"39,404",1,1
66,"Wednesday, Jun 14 2017",TOR,TBR,3:07,"37,734",1,1
67,"Friday, Jun 16 2017",TOR,CHW,3:05,"39,071",1,1
68,"Saturday, Jun 17 2017",TOR,CHW,2:44,"47,171",0,1
69,"Sunday, Jun 18 2017",TOR,CHW,3:01,"46,599",0,1
70,"Monday, Jun 19 2017",TOR,TEX,3:48,"25,115",1,0
71,"Tuesday, Jun 20 2017",TOR,TEX,3:06,"24,169",1,0
72,"Wednesday, Jun 21 2017",TOR,TEX,3:20,"28,376",1,0
73,"Thursday, Jun 22 2017",TOR,TEX,3:07,"26,764",0,0
74,"Friday, Jun 23 2017",TOR,KCR,3:16,"38,848",1,0
75,"Saturday, Jun 24 2017",TOR,KCR,2:26,"26,938",0,0
76,"Sunday, Jun 25 2017",TOR,KCR,3:21,"37,182",0,0
77,"Tuesday, Jun 27 2017",TOR,BAL,3:00,"40,606",1,1
78,"Wednesday, Jun 28 2017",TOR,BAL,2:27,"38,847",1,1
79,"Thursday, Jun 29 2017",TOR,BAL,2:20,"37,291",1,1
80,"Friday, Jun 30 2017",TOR,BOS,4:44,"41,357",1,1
82,"Saturday, Jul 1 2017",TOR,BOS,2:54,"46,672",0,1
83,"Sunday, Jul 2 2017",TOR,BOS,3:34,"46,696",0,1
84,"Monday, Jul 3 2017",TOR,NYY,3:11,"46,616",1,0
85,"Tuesday, Jul 4 2017",TOR,NYY,3:08,"44,018",0,0
86,"Wednesday, Jul 5 2017",TOR,NYY,3:28,"38,691",0,0
87,"Thursday, Jul 6 2017",TOR,HOU,3:18,"40,949",1,1
88,"Friday, Jul 7 2017",TOR,HOU,3:00,"37,332",1,1
89,"Saturday, Jul 8 2017",TOR,HOU,2:44,"46,659",0,1
90,"Sunday, Jul 9 2017",TOR,HOU,3:24,"46,622",0,1
91,"Friday, Jul 14 2017",TOR,DET,3:48,"37,879",1,0
92,"Saturday, Jul 15 2017",TOR,DET,2:47,"40,036",1,0
93,"Sunday, Jul 16 2017",TOR,DET,4:16,"37,173",0,0
94,"Monday, Jul 17 2017",TOR,BOS,3:18,"36,144",1,0
95,"Tuesday, Jul 18 2017",TOR,BOS,4:59,"36,488",1,0
96,"Wednesday, Jul 19 2017",TOR,BOS,2:47,"37,360",1,0
97,"Thursday, Jul 20 2017",TOR,BOS,3:25,"37,094",0,0
98,"Friday, Jul 21 2017",TOR,CLE,3:23,"34,284",1,0
99,"Saturday, Jul 22 2017",TOR,CLE,3:01,"34,569",1,0
100,"Sunday, Jul 23 2017",TOR,CLE,2:53,"30,701",0,0
101,"Monday, Jul 24 2017",TOR,OAK,2:37,"39,613",1,1
102,"Tuesday, Jul 25 2017",TOR,OAK,2:55,"40,624",1,1
103,"Wednesday, Jul 26 2017",TOR,OAK,2:51,"41,984",1,1
104,"Thursday, Jul 27 2017",TOR,OAK,3:28,"47,484",0,1
105,"Friday, Jul 28 2017",TOR,LAA,2:47,"39,828",1,1
106,"Saturday, Jul 29 2017",TOR,LAA,2:52,"46,502",0,1
107,"Sunday, Jul 30 2017",TOR,LAA,3:38,"46,852",0,1
108,"Monday, Jul 31 2017",TOR,CHW,3:01,"13,023",1,0
110,"Tuesday, Aug 1 2017",TOR,CHW,3:22,"14,622",1,0
111,"Wednesday, Aug 2 2017",TOR,CHW,3:15,"20,878",0,0
112,"Friday, Aug 4 2017",TOR,HOU,3:05,"39,287",1,0
113,"Saturday, Aug 5 2017",TOR,HOU,3:16,"41,950",1,0
114,"Sunday, Aug 6 2017",TOR,HOU,3:16,"36,300",0,0
115,"Tuesday, Aug 8 2017",TOR,NYY,2:50,"41,596",1,1
116,"Wednesday, Aug 9 2017",TOR,NYY,3:44,"39,554",1,1
117,"Thursday, Aug 10 2017",TOR,NYY,2:55,"43,212",1,1
118,"Friday, Aug 11 2017",TOR,PIT,2:41,"35,965",1,1
119,"Saturday, Aug 12 2017",TOR,PIT,2:50,"46,179",0,1
120,"Sunday, Aug 13 2017",TOR,PIT,2:51,"43,618",0,1
121,"Monday, Aug 14 2017",TOR,TBR,2:54,"32,151",1,1
122,"Tuesday, Aug 15 2017",TOR,TBR,3:13,"33,718",1,1
123,"Wednesday, Aug 16 2017",TOR,TBR,3:10,"36,784",1,1
124,"Thursday, Aug 17 2017",TOR,TBR,3:01,"46,855",0,1
125,"Friday, Aug 18 2017",TOR,CHC,3:02,"41,814",0,0
126,"Saturday, Aug 19 2017",TOR,CHC,3:09,"41,558",0,0
127,"Sunday, Aug 20 2017",TOR,CHC,3:44,"41,459",0,0
128,"Tuesday, Aug 22 2017",TOR,TBR,2:54,"11,948",1,0
129,"Wednesday, Aug 23 2017",TOR,TBR,3:13,"8,264",1,0
130,"Thursday, Aug 24 2017",TOR,TBR,3:21,"10,133",0,0
131,"Friday, Aug 25 2017",TOR,MIN,3:05,"37,525",1,1
132,"Saturday, Aug 26 2017",TOR,MIN,3:04,"45,591",0,1
133,"Sunday, Aug 27 2017",TOR,MIN,3:18,"42,478",0,1
134,"Monday, Aug 28 2017",TOR,BOS,3:23,"35,630",1,1
135,"Tuesday, Aug 29 2017",TOR,BOS,2:44,"34,674",1,1
136,"Wednesday, Aug 30 2017",TOR,BOS,2:58,"37,693",1,1
137,"Thursday, Aug 31 2017",TOR,BAL,3:28,"13,802",1,0
139,"Friday, Sep 1 2017",TOR,BAL,4:27,"16,627",1,0
140,"Saturday, Sep 2 2017",TOR,BAL,3:02,"14,815",1,0
141,"Sunday, Sep 3 2017",TOR,BAL,3:40,"27,231",0,0
142,"Monday, Sep 4 2017",TOR,BOS,3:25,"34,311",1,0
143,"Tuesday, Sep 5 2017",TOR,BOS,6:00,"33,009",1,0
144,"Wednesday, Sep 6 2017",TOR,BOS,2:57,"33,190",1,0
145,"Friday, Sep 8 2017",TOR,DET,2:34,"31,961",1,1
146,"Saturday, Sep 9 2017",TOR,DET,3:03,"44,218",0,1
147,"Sunday, Sep 10 2017",TOR,DET,2:48,"39,797",0,1
148,"Monday, Sep 11 2017",TOR,BAL,2:44,"28,401",1,1
149,"Tuesday, Sep 12 2017",TOR,BAL,2:40,"29,055",1,1
150,"Wednesday, Sep 13 2017",TOR,BAL,2:40,"31,714",1,1
151,"Thursday, Sep 14 2017",TOR,MIN,3:29,"22,664",1,0
152,"Friday, Sep 15 2017",TOR,MIN,2:57,"27,902",1,0
153,"Saturday, Sep 16 2017",TOR,MIN,2:50,"29,917",1,0
154,"Sunday, Sep 17 2017",TOR,MIN,3:17,"27,572",0,0
155,"Tuesday, Sep 19 2017",TOR,KCR,2:27,"33,554",1,1
156,"Wednesday, Sep 20 2017",TOR,KCR,3:01,"33,050",1,1
157,"Thursday, Sep 21 2017",TOR,KCR,2:39,"35,861",1,1
158,"Friday, Sep 22 2017",TOR,NYY,2:32,"42,153",1,1
159,"Saturday, Sep 23 2017",TOR,NYY,2:54,"46,949",0,1
160,"Sunday, Sep 24 2017",TOR,NYY,3:17,"47,394",0,1
161,"Monday, Sep 25 2017",TOR,BOS,2:57,"33,940",1,0
162,"Tuesday, Sep 26 2017",TOR,BOS,3:04,"33,999",1,0
163,"Wednesday, Sep 27 2017",TOR,BOS,2:57,"34,445",1,0
164,"Friday, Sep 29 2017",TOR,NYY,2:51,"35,735",0,0
165,"Saturday, Sep 30 2017",TOR,NYY,2:57,"39,457",0,0
167,"Sunday, Oct 1 2017",TOR,NYY,2:28,"37,428",0,0
0,"Monday, Apr 3 2017",SDP,LAD,2:52,"53,701",0,0
1,"Tuesday, Apr 4 2017",SDP,LAD,2:44,"42,196",1,0
2,"Wednesday, Apr 5 2017",SDP,LAD,2:43,"38,373",1,0
3,"Thursday, Apr 6 2017",SDP,LAD,3:14,"36,501",0,0
4,"Friday, Apr 7 2017",SDP,SFG,2:58,"43,441",0,1
5,"Saturday, Apr 8 2017",SDP,SFG,2:24,"42,397",1,1
6,"Sunday, Apr 9 2017",SDP,SFG,2:57,"40,537",0,1
7,"Monday, Apr 10 2017",SDP,COL,2:53,"20,504",1,0
8,"Tuesday, Apr 11 2017",SDP,COL,2:24,"20,664",1,0
9,"Wednesday, Apr 12 2017",SDP,COL,2:49,"20,968",0,0
10,"Friday, Apr 14 2017",SDP,ATL,2:57,"41,149",1,0
11,"Saturday, Apr 15 2017",SDP,ATL,2:20,"41,149",1,0
12,"Sunday, Apr 16 2017",SDP,ATL,2:46,"37,147",0,0
13,"Monday, Apr 17 2017",SDP,ATL,2:48,"24,516",1,0
14,"Tuesday, Apr 18 2017",SDP,ARI,3:20,"19,869",1,1
15,"Wednesday, Apr 19 2017",SDP,ARI,2:13,"17,089",1,1
16,"Thursday, Apr 20 2017",SDP,ARI,2:24,"17,831",1,1
17,"Friday, Apr 21 2017",SDP,MIA,2:28,"30,413",1,1
18,"Saturday, Apr 22 2017",SDP,MIA,3:13,"39,319",1,1
19,"Sunday, Apr 23 2017",SDP,MIA,2:42,"26,070",0,1
20,"Monday, Apr 24 2017",SDP,ARI,3:05,"14,758",1,0
21,"Tuesday, Apr 25 2017",SDP,ARI,3:02,"17,531",1,0
22,"Wednesday, Apr 26 2017",SDP,ARI,3:14,"12,215",1,0
23,"Thursday, Apr 27 2017",SDP,ARI,2:21,"15,452",1,0
24,"Friday, Apr 28 2017",SDP,SFG,2:26,"41,436",1,0
25,"Saturday, Apr 29 2017",SDP,SFG,3:32,"42,862",1,0
26,"Sunday, Apr 30 2017",SDP,SFG,3:23,"41,989",0,0
28,"Tuesday, May 2 2017",SDP,COL,2:56,"18,910",1,1
29,"Wednesday, May 3 2017",SDP,COL,2:53,"16,487",1,1
30,"Thursday, May 4 2017",SDP,COL,4:13,"16,356",0,1
31,"Friday, May 5 2017",SDP,LAD,4:11,"34,320",1,1
32,"Saturday, May 6 2017",SDP,LAD,3:26,"36,337",1,1
33,"Monday, May 8 2017",SDP,TEX,2:38,"17,756",1,1
34,"Tuesday, May 9 2017",SDP,TEX,2:33,"14,224",0,1
35,"Wednesday, May 10 2017",SDP,TEX,3:24,"24,350",1,0
36,"Thursday, May 11 2017",SDP,TEX,2:39,"22,405",1,0
37,"Friday, May 12 2017",SDP,CHW,3:16,"24,194",1,0
38,"Saturday, May 13 2017",SDP,CHW,3:16,"29,111",1,0
39,"Sunday, May 14 2017",SDP,CHW,3:16,"22,518",0,0
40,"Monday, May 15 2017",SDP,MIL,3:37,"15,866",1,1
41,"Tuesday, May 16 2017",SDP,MIL,2:41,"16,657",1,1
42,"Wednesday, May 17 2017",SDP,MIL,2:51,"17,356",1,1
43,"Thursday, May 18 2017",SDP,MIL,3:01,"14,359",0,1
44,"Friday, May 19 2017",SDP,ARI,3:12,"22,187",1,1
45,"Saturday, May 20 2017",SDP,ARI,2:56,"29,969",1,1
46,"Sunday, May 21 2017",SDP,ARI,2:16,"27,198",0,1
47,"Tuesday, May 23 2017",SDP,NYM,2:56,"24,337",1,0
48,"Wednesday, May 24 2017",SDP,NYM,3:28,"23,933",1,0
49,"Thursday, May 25 2017",SDP,NYM,3:16,"24,131",1,0
50,"Friday, May 26 2017",SDP,WSN,2:25,"28,606",1,0
51,"Saturday, May 27 2017",SDP,WSN,2:49,"37,357",0,0
52,"Sunday, May 28 2017",SDP,WSN,3:19,"30,243",0,0
53,"Monday, May 29 2017",SDP,CHC,2:59,"41,414",0,1
54,"Tuesday, May 30 2017",SDP,CHC,2:52,"33,232",1,1
55,"Wednesday, May 31 2017",SDP,CHC,2:25,"23,995",0,1
57,"Friday, Jun 2 2017",SDP,COL,3:02,"20,932",1,1
58,"Saturday, Jun 3 2017",SDP,COL,2:52,"20,996",0,1
59,"Sunday, Jun 4 2017",SDP,COL,3:06,"24,763",0,1
60,"Tuesday, Jun 6 2017",SDP,ARI,2:52,"25,883",1,0
61,"Wednesday, Jun 7 2017",SDP,ARI,3:48,"22,079",1,0
62,"Thursday, Jun 8 2017",SDP,ARI,2:59,"21,340",0,0
63,"Friday, Jun 9 2017",SDP,KCR,2:51,"23,055",1,1
64,"Saturday, Jun 10 2017",SDP,KCR,3:44,"26,107",0,1
65,"Sunday, Jun 11 2017",SDP,KCR,2:27,"25,599",0,1
66,"Monday, Jun 12 2017",SDP,CIN,2:39,"17,006",1,1
67,"Tuesday, Jun 13 2017",SDP,CIN,2:35,"20,463",1,1
68,"Wednesday, Jun 14 2017",SDP,CIN,2:26,"20,386",0,1
69,"Friday, Jun 16 2017",SDP,MIL,3:16,"31,161",1,0
70,"Saturday, Jun 17 2017",SDP,MIL,3:46,"34,312",0,0
71,"Sunday, Jun 18 2017",SDP,MIL,2:37,"34,518",0,0
72,"Monday, Jun 19 2017",SDP,CHC,3:06,"40,802",1,0
73,"Tuesday, Jun 20 2017",SDP,CHC,2:38,"41,607",1,0
74,"Wednesday, Jun 21 2017",SDP,CHC,3:09,"41,708",0,0
75,"Friday, Jun 23 2017",SDP,DET,2:36,"25,477",1,1
76,"Saturday, Jun 24 2017",SDP,DET,2:51,"31,749",1,1
77,"Sunday, Jun 25 2017",SDP,DET,3:12,"29,595",0,1
78,"Tuesday, Jun 27 2017",SDP,ATL,2:45,"20,667",1,1
79,"Wednesday, Jun 28 2017",SDP,ATL,2:55,"19,312",1,1
80,"Thursday, Jun 29 2017",SDP,ATL,2:40,"20,936",1,1
81,"Friday, Jun 30 2017",SDP,LAD,3:27,"39,254",1,1
83,"Saturday, Jul 1 2017",SDP,LAD,2:59,"40,683",1,1
84,"Sunday, Jul 2 2017",SDP,LAD,3:37,"41,604",0,1
85,"Tuesday, Jul 4 2017",SDP,CLE,2:59,"33,869",1,0
86,"Wednesday, Jul 5 2017",SDP,CLE,3:21,"18,765",1,0
87,"Thursday, Jul 6 2017",SDP,CLE,3:08,"19,057",1,0
88,"Friday, Jul 7 2017",SDP,PHI,2:41,"38,533",1,0
89,"Saturday, Jul 8 2017",SDP,PHI,2:30,"33,216",0,0
90,"Sunday, Jul 9 2017",SDP,PHI,2:45,"21,184",0,0
91,"Friday, Jul 14 2017",SDP,SFG,3:27,"34,970",1,1
92,"Saturday, Jul 15 2017",SDP,SFG,2:53,"36,266",1,1
93,"Sunday, Jul 16 2017",SDP,SFG,2:39,"30,561",0,1
94,"Monday, Jul 17 2017",SDP,COL,3:23,"37,561",1,0
95,"Tuesday, Jul 18 2017",SDP,COL,3:14,"40,101",1,0
96,"Wednesday, Jul 19 2017",SDP,COL,3:30,"37,128",0,0
97,"Thursday, Jul 20 2017",SDP,SFG,2:59,"41,166",1,0
98,"Friday, Jul 21 2017",SDP,SFG,4:46,"41,145",1,0
99,"Saturday, Jul 22 2017",SDP,SFG,3:57,"40,936",0,0
100,"Sunday, Jul 23 2017",SDP,SFG,2:48,"41,372",0,0
101,"Monday, Jul 24 2017",SDP,NYM,2:35,"23,325",1,1
102,"Tuesday, Jul 25 2017",SDP,NYM,3:05,"28,024",1,1
103,"Wednesday, Jul 26 2017",SDP,NYM,2:47,"19,281",1,1
104,"Thursday, Jul 27 2017",SDP,NYM,3:04,"26,262",1,1
105,"Friday, Jul 28 2017",SDP,PIT,2:44,"24,215",1,1
106,"Saturday, Jul 29 2017",SDP,PIT,2:50,"37,286",1,1
107,"Sunday, Jul 30 2017",SDP,PIT,2:49,"30,267",0,1
109,"Tuesday, Aug 1 2017",SDP,MIN,2:23,"24,491",1,1
110,"Wednesday, Aug 2 2017",SDP,MIN,2:24,"23,806",0,1
111,"Friday, Aug 4 2017",SDP,PIT,3:35,"32,243",1,0
112,"Saturday, Aug 5 2017",SDP,PIT,3:13,"31,817",1,0
113,"Sunday, Aug 6 2017",SDP,PIT,4:03,"34,175",0,0
114,"Monday, Aug 7 2017",SDP,CIN,3:06,"16,240",1,0
115,"Tuesday, Aug 8 2017",SDP,CIN,2:56,"13,683",1,0
116,"Wednesday, Aug 9 2017",SDP,CIN,2:59,"15,450",1,0
117,"Thursday, Aug 10 2017",SDP,CIN,2:57,"14,915",0,0
118,"Friday, Aug 11 2017",SDP,LAD,2:59,"52,898",1,0
119,"Saturday, Aug 12 2017",SDP,LAD,3:36,"53,230",1,0
120,"Sunday, Aug 13 2017",SDP,LAD,2:36,"46,128",0,0
121,"Monday, Aug 14 2017",SDP,PHI,3:20,"20,873",1,1
122,"Tuesday, Aug 15 2017",SDP,PHI,2:48,"23,368",1,1
123,"Wednesday, Aug 16 2017",SDP,PHI,2:30,"21,564",0,1
124,"Thursday, Aug 17 2017",SDP,WSN,3:01,"22,097",1,1
125,"Friday, Aug 18 2017",SDP,WSN,2:48,"26,747",1,1
126,"Saturday, Aug 19 2017",SDP,WSN,2:47,"31,590",1,1
127,"Sunday, Aug 20 2017",SDP,WSN,3:23,"29,292",0,1
128,"Tuesday, Aug 22 2017",SDP,STL,3:04,"38,767",1,0
129,"Wednesday, Aug 23 2017",SDP,STL,2:53,"38,762",1,0
130,"Thursday, Aug 24 2017",SDP,STL,3:06,"38,726",1,0
131,"Friday, Aug 25 2017",SDP,MIA,2:53,"22,489",1,0
132,"Saturday, Aug 26 2017",SDP,MIA,3:53,"19,913",1,0
133,"Sunday, Aug 27 2017",SDP,MIA,2:31,"23,725",0,0
134,"Monday, Aug 28 2017",SDP,SFG,2:31,"20,594",1,1
135,"Tuesday, Aug 29 2017",SDP,SFG,2:38,"19,631",1,1
136,"Wednesday, Aug 30 2017",SDP,SFG,3:02,"19,691",1,1
138,"Friday, Sep 1 2017",SDP,LAD,2:57,"36,767",1,1
139,"Saturday, Sep 2 (1) 2017",SDP,LAD,3:11,"39,140",0,1
140,"Saturday, Sep 2 (2) 2017",SDP,LAD,3:40,"42,130",1,1
141,"Sunday, Sep 3 2017",SDP,LAD,2:51,"33,949",0,1
142,"Monday, Sep 4 2017",SDP,STL,2:23,"25,028",0,1
143,"Tuesday, Sep 5 2017",SDP,STL,2:47,"17,806",1,1
144,"Wednesday, Sep 6 2017",SDP,STL,2:58,"21,411",1,1
145,"Thursday, Sep 7 2017",SDP,STL,3:03,"21,334",1,1
146,"Friday, Sep 8 2017",SDP,ARI,3:36,"27,988",1,0
147,"Saturday, Sep 9 2017",SDP,ARI,3:33,"34,156",1,0
148,"Sunday, Sep 10 2017",SDP,ARI,2:58,"23,854",0,0
149,"Tuesday, Sep 12 2017",SDP,MIN,2:59,"28,852",1,0
150,"Wednesday, Sep 13 2017",SDP,MIN,3:39,"20,018",1,0
151,"Friday, Sep 15 2017",SDP,COL,2:50,"39,243",1,0
152,"Saturday, Sep 16 2017",SDP,COL,3:13,"48,247",1,0
153,"Sunday, Sep 17 2017",SDP,COL,3:00,"34,634",0,0
154,"Monday, Sep 18 2017",SDP,ARI,3:02,"20,199",1,1
155,"Tuesday, Sep 19 2017",SDP,ARI,2:45,"20,101",1,1
156,"Wednesday, Sep 20 2017",SDP,ARI,3:47,"25,797",1,1
157,"Thursday, Sep 21 2017",SDP,COL,2:46,"30,944",1,1
158,"Friday, Sep 22 2017",SDP,COL,2:51,"25,273",1,1
159,"Saturday, Sep 23 2017",SDP,COL,3:11,"33,899",1,1
160,"Sunday, Sep 24 2017",SDP,COL,3:02,"28,339",0,1
161,"Monday, Sep 25 2017",SDP,LAD,3:06,"49,419",1,0
162,"Tuesday, Sep 26 2017",SDP,LAD,3:23,"47,432",1,0
163,"Wednesday, Sep 27 2017",SDP,LAD,2:42,"47,273",1,0
164,"Friday, Sep 29 2017",SDP,SFG,3:09,"39,863",1,0
165,"Saturday, Sep 30 2017",SDP,SFG,3:00,"40,394",0,0
167,"Sunday, Oct 1 2017",SDP,SFG,2:55,"38,847",0,0
0,"Sunday, Apr 2 2017",TBR,NYY,3:21,"31,042",0,1
1,"Tuesday, Apr 4 2017",TBR,NYY,3:07,"19,366",1,1
2,"Wednesday, Apr 5 2017",TBR,NYY,3:17,"12,737",1,1
3,"Thursday, Apr 6 2017",TBR,TOR,2:56,"12,678",1,1
4,"Friday, Apr 7 2017",TBR,TOR,3:53,"12,842",1,1
5,"Saturday, Apr 8 2017",TBR,TOR,3:55,"21,838",1,1
6,"Sunday, Apr 9 2017",TBR,TOR,2:57,"15,341",0,1
7,"Monday, Apr 10 2017",TBR,NYY,2:37,"46,955",0,0
8,"Wednesday, Apr 12 2017",TBR,NYY,3:33,"38,002",0,0
9,"Thursday, Apr 13 2017",TBR,NYY,2:59,"34,772",1,0
10,"Friday, Apr 14 2017",TBR,BOS,3:37,"36,813",1,0
11,"Saturday, Apr 15 2017",TBR,BOS,2:54,"36,686",0,0
12,"Sunday, Apr 16 2017",TBR,BOS,3:46,"36,209",0,0
13,"Monday, Apr 17 2017",TBR,BOS,3:07,"37,318",0,0
14,"Tuesday, Apr 18 2017",TBR,DET,3:19,"16,265",1,1
15,"Wednesday, Apr 19 2017",TBR,DET,3:44,"12,281",1,1
16,"Thursday, Apr 20 2017",TBR,DET,3:02,"13,267",0,1
17,"Friday, Apr 21 2017",TBR,HOU,3:16,"17,683",1,1
18,"Saturday, Apr 22 2017",TBR,HOU,3:05,"17,008",1,1
19,"Sunday, Apr 23 2017",TBR,HOU,3:39,"15,548",0,1
20,"Monday, Apr 24 2017",TBR,BAL,3:16,"11,142",1,0
21,"Tuesday, Apr 25 2017",TBR,BAL,2:52,"11,472",1,0
22,"Wednesday, Apr 26 2017",TBR,BAL,4:08,"16,289",1,0
23,"Friday, Apr 28 2017",TBR,TOR,3:16,"36,256",1,0
24,"Saturday, Apr 29 2017",TBR,TOR,3:02,"42,419",0,0
25,"Sunday, Apr 30 2017",TBR,TOR,3:02,"42,986",0,0
27,"Monday, May 1 2017",TBR,MIA,3:14,"16,096",1,0
28,"Tuesday, May 2 2017",TBR,MIA,3:22,"16,011",1,0
29,"Wednesday, May 3 2017",TBR,MIA,3:33,"12,285",1,1
30,"Thursday, May 4 2017",TBR,MIA,3:22,"10,118",1,1
31,"Friday, May 5 2017",TBR,TOR,3:32,"12,461",1,1
32,"Saturday, May 6 2017",TBR,TOR,2:42,"12,035",0,1
33,"Sunday, May 7 2017",TBR,TOR,2:46,"15,068",0,1
34,"Monday, May 8 2017",TBR,KCR,3:18,"12,826",1,1
35,"Tuesday, May 9 2017",TBR,KCR,4:24,"9,921",1,1
36,"Wednesday, May 10 2017",TBR,KCR,2:49,"9,320",1,1
37,"Thursday, May 11 2017",TBR,KCR,2:41,"9,340",0,1
38,"Friday, May 12 2017",TBR,BOS,3:24,"36,496",1,0
39,"Saturday, May 13 2017",TBR,BOS,2:54,"35,447",0,0
40,"Sunday, May 14 2017",TBR,BOS,4:32,"35,080",0,0
41,"Monday, May 15 2017",TBR,CLE,3:33,"14,613",1,0
42,"Tuesday, May 16 2017",TBR,CLE,3:12,"18,238",1,0
43,"Wednesday, May 17 2017",TBR,CLE,3:20,"22,104",0,0
44,"Friday, May 19 2017",TBR,NYY,3:18,"21,146",1,1
45,"Saturday, May 20 2017",TBR,NYY,3:50,"22,864",0,1
46,"Sunday, May 21 2017",TBR,NYY,3:26,"20,873",0,1
47,"Monday, May 22 2017",TBR,LAA,3:37,"12,249",1,1
48,"Tuesday, May 23 2017",TBR,LAA,2:56,"9,014",1,1
49,"Wednesday, May 24 2017",TBR,LAA,2:52,"9,975",1,1
50,"Thursday, May 25 2017",TBR,LAA,3:04,"9,459",0,1
51,"Friday, May 26 2017",TBR,MIN,3:04,"20,949",1,0
52,"Saturday, May 27 2017",TBR,MIN,3:35,"27,531",0,0
53,"Sunday, May 28 2017",TBR,MIN,6:26,"28,951",0,0
54,"Monday, May 29 2017",TBR,TEX,3:48,"35,914",1,0
55,"Tuesday, May 30 2017",TBR,TEX,3:14,"22,942",1,0
56,"Wednesday, May 31 2017",TBR,TEX,3:45,"24,410",1,0
58,"Friday, Jun 2 2017",TBR,SEA,3:09,"27,933",1,0
59,"Saturday, Jun 3 2017",TBR,SEA,2:59,"26,995",1,0
60,"Sunday, Jun 4 2017",TBR,SEA,2:41,"28,579",0,0
61,"Tuesday, Jun 6 2017",TBR,CHW,3:29,"14,590",1,1
62,"Wednesday, Jun 7 2017",TBR,CHW,2:53,"9,313",1,1
